game_id,game_order,event,site,date_played,round,white,black,result,white_elo,white_rating_diff,black_elo,black_rating_diff,winner,winner_elo,loser,loser_elo,winner_loser_elo_diff,eco,termination,time_control,utc_date,utc_time,variant,ply_count,date_created,file_name,eval
84ccfd49-48b9-4114-a6e7-08c8b22b3fd8,24,Lichess Titled Arena 8,https://lichess.org/SR3hlIUX,2018.10.26,?,DrDrunkenstein,RebeccaHarris,1-0,2864,+8,2749,-8,DrDrunkenstein,2864,RebeccaHarris,2749,115,B06,Normal,60+0,2018.10.26,20:14:50,Standard,,2021-03-05T01:41:38+0000,lichess_DrDrunkenstein_2021-01-04.pgn
62152c3c-55de-4364-8248-9bf21008fdb8,25,Lichess Titled Arena 8,https://lichess.org/wd9Wc12i,2018.10.26,?,opperwezen,DrDrunkenstein,1-0,2781,+13,2880,-16,opperwezen,2781,DrDrunkenstein,2880,-99,B06,Time forfeit,60+0,2018.10.26,20:12:06,Standard,,2021-03-05T01:41:38+0000,lichess_DrDrunkenstein_2021-01-04.pgn
6117cf19-7be6-430e-a246-478d6013b7cc,26,Lichess Titled Arena 8,https://lichess.org/NwPbSjBY,2018.10.26,?,DrDrunkenstein,RebeccaHarris,0-1,2897,-17,2743,+16,RebeccaHarris,2743,DrDrunkenstein,2897,-154,B06,Normal,60+0,2018.10.26,20:10:26,Standard,,2021-03-05T01:41:38+0000,lichess_DrDrunkenstein_2021-01-04.pgn
56861e9e-f12f-4e72-94ef-3a9c70897f3e,27,Lichess Titled Arena 8,https://lichess.org/O9Bk8Urv,2018.10.26,?,DrDrunkenstein,BabaRamdev,1-0,2890,+7,2728,-6,DrDrunkenstein,2890,BabaRamdev,2728,162,D02,Time forfeit,60+0,2018.10.26,20:07:29,Standard,,2021-03-05T01:41:38+0000,lichess_DrDrunkenstein_2021-01-04.pgn
c47fe789-3af4-4d40-a770-c9fadc47d2a9,28,Lichess Titled Arena 8,https://lichess.org/pdDQzKUJ,2018.10.26,?,TerryR2,DrDrunkenstein,1-0,2817,+15,2905,-15,TerryR2,2817,DrDrunkenstein,2905,-88,A48,Normal,60+0,2018.10.26,20:03:43,Standard,,2021-03-05T01:41:38+0000,lichess_DrDrunkenstein_2021-01-04.pgn
137bd6cf-1553-4697-a5a3-4a872360d126,29,Lichess Titled Arena 8,https://lichess.org/yFpy8Zdo,2018.10.26,?,RebeccaHarris,DrDrunkenstein,1-0,2769,+17,2923,-18,RebeccaHarris,2769,DrDrunkenstein,2923,-154,D02,Normal,60+0,2018.10.26,20:01:07,Standard,,2021-03-05T01:41:38+0000,lichess_DrDrunkenstein_2021-01-04.pgn
8a30c3d2-9039-40cc-9093-1d693282caaa,30,Lichess Titled Arena 8,https://lichess.org/JxhiIpgX,2018.10.26,?,Astramariy,DrDrunkenstein,0-1,2682,-5,2917,+6,DrDrunkenstein,2917,Astramariy,2682,235,A04,Normal,60+0,2018.10.26,19:58:43,Standard,,2021-03-05T01:41:38+0000,lichess_DrDrunkenstein_2021-01-04.pgn
af448bb1-2229-46eb-bc18-b6d4aec46008,31,Lichess Titled Arena 8,https://lichess.org/Kxjk91vK,2018.10.26,?,DrDrunkenstein,opperwezen,1-0,2910,+7,2743,-6,DrDrunkenstein,2910,opperwezen,2743,167,C50,Normal,60+0,2018.10.26,19:56:07,Standard,,2021-03-05T01:41:38+0000,lichess_DrDrunkenstein_2021-01-04.pgn
4ec3bd6c-fba6-4271-ade3-734368cc1665,32,Lichess Titled Arena 8,https://lichess.org/Jwdi2QUT,2018.10.26,?,MasterAmy,DrDrunkenstein,0-1,2380,-1,2909,+1,DrDrunkenstein,2909,MasterAmy,2380,529,B06,Normal,60+0,2018.10.26,19:53:43,Standard,,2021-03-05T01:41:38+0000,lichess_DrDrunkenstein_2021-01-04.pgn
881735ac-362b-467f-a611-ac38b36b91b4,33,Lichess Titled Arena 8,https://lichess.org/WYwlEMDO,2018.10.26,?,penguingim1,DrDrunkenstein,0-1,2733,-5,2902,+7,DrDrunkenstein,2902,penguingim1,2733,169,A84,Normal,60+0,2018.10.26,19:51:23,Standard,,2021-03-05T01:41:38+0000,lichess_DrDrunkenstein_2021-01-04.pgn
e46153d6-0847-40d4-8543-9d4fdeb7c0e5,34,Lichess Titled Arena 8,https://lichess.org/qV0Lgvq1,2018.10.26,?,DrDrunkenstein,AstanehChess,1-0,2897,+5,2657,-5,DrDrunkenstein,2897,AstanehChess,2657,240,B17,Time forfeit,60+0,2018.10.26,19:48:52,Standard,,2021-03-05T01:41:38+0000,lichess_DrDrunkenstein_2021-01-04.pgn
af4f9a7a-3fe2-4cdc-82a9-d21e47cbc46c,35,Lichess Titled Arena 8,https://lichess.org/ZGOJj8ya,2018.10.26,?,DrDrunkenstein,Macrofago,1-0,2893,+4,2602,-4,DrDrunkenstein,2893,Macrofago,2602,291,C41,Time forfeit,60+0,2018.10.26,19:46:09,Standard,,2021-03-05T01:41:38+0000,lichess_DrDrunkenstein_2021-01-04.pgn
